UniqueCount	AmbigCount
0	2
0	0
13	193
0	0
0	0
0	2
0	0
0	24
0	17
0	0
0	0
0	0
0	0
0	0
54	103
0	3
1	1
0	8
0	1
0	69
7	2
0	61
0	2
0	9
253	19
0	8
21	171
41	28
0	0
0	0
0	0
31	222
3	71
4	98
0	74
0	68
0	34
286	52
0	11
0	0
0	0
0	0
0	0
1	6
3	0
0	6
12	13
23	16
0	7
0	9
59	0
0	30
0	13
0	39
1	24
0	32
0	17
1	14
0	30
0	22
4	10
0	25
1	21
2	1
0	26
0	111
0	11
0	0
4	7
0	0
20	83
1	3
0	1
0	8
0	1
0	1
20	6
0	1
1	0
0	6
0	0
1	2
0	8
0	6
0	13
0	0
0	0
154	1034
4316	23499
117	46529
0	0
3	239
0	4
5132	2894
4	530
0	0
0	0
366	654
0	58
0	0
2	0
9	36
2	23
20	63
0	58
0	5
0	25
69	25
0	8
0	2
5	2
0	6
0	7
6	7
1	7
0	7
0	6
0	5
45	53
3	0
3	0
6	0
0	0
0	1
0	15
0	8
451	97
0	43
8	45
4	63
9	34
0	18
4	145
0	64
0	27
8	38
5	8
23	16
22	11
78	3
11	14
0	3
0	11
0	1
0	0
0	0
0	7
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	479
185	1465
48	1227
3	1
0	509
14	10
48	140
8	150
20	41
19	51
25	1
5	42
0	43
2	36
1	0
0	5
0	26
0	9
1	26
39	0
8	36
2	27
21	16
0	4
1	95
0	60
208	94
0	0
1	0
480	4509
1	4516
0	0
0	10
13	207
42	85
1	8
8	31
0	315
242	1422
0	21
48	204
1	45
0	204
114	8
46	127
10	105
4	0
2	0
0	43
0	31
0	44
0	47
10	36
0	45
0	42
0	3
0	32
0	15
0	10
0	10
1	3
0	2
1	2
0	0
0	0
0	1
2	0
1	0
0	0
1	0
1	0
16	0
0	1
1	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
1	0
1	0
0	0
55	2205
1	1755
