UniqueCount	AmbigCount
2	3
0	0
19	189
0	0
0	0
0	0
0	0
0	13
0	13
0	0
0	0
0	0
0	0
0	0
30	61
0	2
4	1
0	10
0	2
0	53
3	1
1	49
0	3
0	4
165	21
0	11
20	105
32	12
0	2
0	1
0	0
34	214
0	65
2	88
0	57
0	58
0	25
197	41
0	4
0	0
0	0
0	0
0	0
0	0
1	1
0	3
22	13
29	7
0	3
0	10
25	0
0	12
0	3
0	14
1	12
0	29
0	13
1	12
0	17
1	17
2	4
0	11
1	19
0	4
0	12
0	79
2	6
0	0
0	1
0	0
21	71
1	2
0	0
0	5
0	2
0	2
7	3
0	2
3	2
0	4
1	1
0	2
0	3
0	5
0	11
0	0
0	0
144	938
5816	25629
129	42391
0	0
6	273
0	1
4983	3141
6	512
0	0
0	0
307	460
0	42
0	0
3	1
5	21
6	10
15	61
0	52
0	0
0	16
41	16
0	2
0	0
0	0
0	2
0	0
0	0
1	0
0	0
0	0
0	2
29	34
1	0
0	0
5	1
0	1
0	0
0	9
1	1
134	51
0	19
5	23
0	34
12	28
0	14
1	72
0	28
0	6
1	21
2	1
22	15
4	8
76	3
6	4
0	3
0	4
0	0
0	0
0	0
1	0
3	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	971
414	3442
51	2855
2	0
0	1175
17	22
64	156
8	169
12	19
14	55
34	2
9	43
1	44
0	41
0	1
0	4
0	1
0	1
0	1
31	0
5	27
5	17
12	14
0	4
2	101
1	68
223	101
0	2
4	0
368	3615
1	3621
0	1
0	12
2	139
22	68
0	4
11	30
0	230
138	1113
0	6
9	43
0	15
0	43
25	3
2	28
3	21
0	0
1	0
1	96
0	80
0	107
3	119
33	74
9	100
0	88
0	6
0	81
0	47
0	41
1	41
2	11
0	5
1	14
0	13
0	6
0	5
2	0
7	0
0	0
0	0
1	0
7	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	0
97	2916
2	2400
1	2697
46	868
2	631
0	793
0	570
316	0
0	0
1	0
0	2
0	1
0	3
13	0
1	655
0	658
4	697
1	439
16	415
0	415
0	355
20	47
0	278
1	256
0	32
2	60
1	83
0	36
7	42
0	6
0	16
20	19
7	17
17	4
0	0
3	0
0	54
1	45
5	49
0	49
6	6
1	49
0	2
1	17
25	972
54	900
16	612
0	617
26	3
3	85
4	148
11	4
86	203
4	89
64	44
0	34
15	0
0	0
48	149
1	34
0	5
1	67
4	88
3	530
0	953
0	943
0	675
0	450
1	1109
0	131
0	800
0	681
49	558
16	329
2	594
0	950
0	689
0	598
0	834
0	850
0	199
0	77
5	71
2	733
0	98
0	192
0	173
0	90
0	147
0	281
0	9
8	31
2	355
2	187
0	136
0	232
2	179
0	182
0	6
3	3
0	81
2	311
7	239
44	152
2	173
1	79
0	110
1	100
0	92
0	43
0	5
0	4
2	3
0	0
37	0
0	34
196	59
2	25
8	0
11	1336
12	1326
0	888
1	151
0	212
7	79
2	61
10	77
0	0
0	242
14	304
0	325
1	170
0	307
2	93
1	56
4	52
0	0
0	0
26	799
306	767
5	763
30	788
2	42
0	25
0	0
94	1065
3	1066
9	628
38	1272
69	2872
0	1632
1	767
1	1847
0	2352
0	543
4	846
0	226
4	161
5	163
4	162
0	589
66	27
1	119
3	1
0	30
10	98
11	349
12	371
0	20
0	7
0	334
21	328
0	116
296	1010
0	259
26	637
37	13
27	518
0	125
0	4
124	12
6	309
15	374
0	352
0	95
65	124
4	0
8	0
5	1
0	0
0	1
1	1
0	183
13	708
190	887
23	34
70	37
0	0
20	8
57	1111
92	1069
5	70
84	686
98	422
2	1
0	0
