UniqueCount	AmbigCount
0	0
0	0
1	0
0	0
0	0
12	2
0	1
5	1099
151	1101
27	177
1	80
0	4
0	0
7	304
0	81
0	447
36	118
1	427
1	76
0	319
0	42
2	44
89	83
0	35
0	54
4	591
0	591
0	265
0	314
0	285
2	227
17	204
7	226
5	16
9	13
1	203
2	168
3	164
7	3
0	170
5	301
0	172
3	318
0	100
0	133
0	94
0	120
0	33
1	16
0	1
1	1
0	1
0	1
0	1
0	0
0	0
2	7
0	284
0	275
0	280
0	241
0	96
0	85
0	101
0	81
0	78
0	54
0	23
0	17
0	26
0	27
4	9
0	8
0	3
0	4
1	0
0	2414
0	2523
21	79
0	852
0	226
3	219
5	282
42	56
23	17
28	6
0	1
0	0
0	0
0	0
0	0
0	0
37	0
0	0
2	0
0	0
1010	2209
0	2206
11	1802
0	1689
118	714
12	1173
4	1290
3791	5450
8	211
0	513
7	91
8	2956
13	3195
6	22
202	3426
0	14
13	232
3	84
0	0
4	153
112	266
13	167
5	141
2	18
3	69
1	41
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	7
0	5
0	0
0	0
0	0
0	0
0	1301
0	1301
0	0
0	0
0	1075
0	326
0	121
0	11
0	621
0	0
0	10
0	10
0	319
0	4
0	0
4	0
991	152
8	11
1	149
9	8
1	0
2	0
77	0
0	0
0	0
1	0
0	0
0	3
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	81
0	475
8	430
0	27
0	0
0	0
3	473
0	413
0	0
0	24
2	20
2	20
1	0
0	0
0	354
128	677
0	354
0	386
14	2028
0	141
0	2028
2	386
0	0
0	0
0	0
0	0
121	105
6	105
4	366
16	351
0	79
1	328
6	303
0	350
0	0
0	0
0	0
2	0
0	3
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	3
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2	10
394	81
1	81
0	0
3	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	295
0	321
3	229
1	255
0	28
2	135
1	86
0	88
0	81
6	51
0	9
6	345
3	1058
0	1132
0	1091
0	383
3	183
0	16
0	7
2	51
0	72
0	0
9	0
2885	6
7	3
1	7
0	0
0	0
4088	1128
0	81
2	3
0	641
3	10
7	0
0	866
0	0
42	1279
33	1279
0	37
0	208
0	0
0	0
0	0
3	4
0	0
0	0
0	0
6	6
0	6
0	17
0	18
0	6
0	10
0	504
0	12
0	18
20	505
0	25
0	7
5	48
3	94
0	223
3	8
1	42
0	10
1	160
1	2
98	0
2641	256
0	103
0	149
2	117
16	83
0	0
3	33
0	37
0	284
0	202
0	264
0	40
2	1
1	11
0	7
2	7
1	1
1	32
0	13
0	8
0	86
0	25
0	0
0	0
0	0
0	0
949	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
3622	1041
2	64
0	479
1	498
16	0
20	0
0	0
1	13
6	13
0	6
0	3
0	0
0	3
0	0
1	2
0	2
8	0
0	0
0	0
618	193
12	154
2	154
3	44
0	0
12	2326
15	417
102	2305
0	59
0	3
0	79
0	406
51	2302
0	115
0	1
0	10
18	47
1	73
0	74
1	0
0	0
13	894
0	106
0	243
2	0
8	739
0	68
0	45
0	597
0	188
45	769
0	105
12	4
17	2
44	17
0	12
0	12
5	2
1	0
0	0
1	6
73	0
0	0
0	0
0	0
0	0
0	0
1	0
707	870
0	760
72	541
21	17
11	793
223	714
708	79
0	0
54	731
6	888
134	946
112	913
163	351
63	319
14	109
0	3
3178	648
0	1
0	0
16	3
2	110
3	1
9	0
0	0
0	0
0	1
5	9
37	69
0	52
0	19
0	6
0	4
141	7
0	6
0	23
102	27
1	6
1	11
2	12
9	0
0	3
16	990
0	1192
32	1054
135	14
0	20
0	0
4	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	8
3	2
0	8
0	0
0	0
0	0
0	0
2	879
0	668
0	881
3	340
0	186
0	56
5	130
0	18
0	199
0	1
0	25
9	149
0	53
0	57
1	29
585	1439
1	115
1	114
0	738
1	959
5	496
1	492
0	108
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	1
0	1
0	0
0	0
0	0
0	0
2148	1403
0	295
0	1108
134	2189
93	2037
0	2
5	1864
2	1800
13	1310
9	47
108	24
68	507
97	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
2	2605
14	4062
24	7932
73	9202
2	3481
18	216
59	666
0	0
0	0
1014	173
0	30
0	103
14	112
2006	7464
50	612
203	3420
129	354
0	221
3	30
0	691
4	40
8	218
17	16
32	496
17	1422
1	2811
0	62
0	13
6	1622
0	1
17	0
246	5160
3	1839
27	5001
0	4176
6	684
2	91
2	56
0	464
8	43
0	198
8	68
4	177
3	31
1266	46
5	12
7	31
12	2
0	2
0	2
1	1
15	0
0	0
255	543
0	489
0	128
3	64
2	106
1	0
36	451
20	443
0	294
0	343
2	283
54	24
9	2667
141	3651
31	3461
9	2822
0	2458
12	709
1	322
0	466
28	620
1	0
0	0
0	0
12	177
15	12
224	427
24	1
0	6
8	217
4	207
14	188
5	2
0	183
0	174
0	148
0	75
0	13
7	0
0	11
0	34
0	16
0	213
0	10
0	213
3	213
0	11
0	213
0	5
0	213
0	30
0	213
0	0
0	53
4	35
0	28
0	0
0	7
0	11
0	1
0	6
4	0
0	0
805	12
0	10
8	0
2	0
1	0
7	247
0	393
1	206
0	401
0	386
0	318
1	8
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	9
9	9
1	0
0	0
0	0
2	0
15	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
4	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
20	0
7027	1286
26	1286
678	0
0	0
44	0
51	57
0	57
185	558
12	506
0	471
0	0
280	231
1	11344
0	11247
0	11343
8	71
0	1240
5	782
0	0
0	4
0	7
0	13
0	13
0	14
0	4
0	4
0	0
0	0
0	305
3	284
0	69
1	8
0	15
2	14
5	3
0	0
40	6111
641	5506
1	534
28	151
9	529
6	1316
85	961
12	316
368	365
12	365
19	63
0	9
8	119
5	2
1	2776
0	3340
0	3384
50	2977
0	2939
0	170
1	167
0	0
4	496
0	157
7	66
0	14
2	0
244	2
0	0
0	0
0	0
0	0
1	0
386	1247
1	1227
3	64
0	802
0	682
0	759
0	495
0	44
0	82
0	56
0	23
0	13
0	12
3	0
6	0
0	0
0	0
0	0
0	0
7	1
1	104
2	0
0	79
0	1
7	209
35	8
5	8
0	163
2	21
0	184
1	85
0	0
0	78
0	26
0	14
0	0
0	2
0	0
0	1
0	1
0	2
0	0
0	0
0	0
28	1166
0	1179
1	1251
0	1201
0	1315
20	1198
8	1181
1	933
0	140
1	80
0	18
4	6
5	4
0	2232
52	2576
235	1035
9	69
25	1987
1	149
0	4
37	78
0	103
1	79
276	919
5	119
1	66
0	83
0	6
0	0
1	0
0	0
0	0
17	1054
2728	1772
7	20
0	261
8	252
0	3
2	62
3	14
0	29
0	4
0	6
0	63
0	29
0	37
0	4
0	1
0	1
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	177
5	170
1	221
0	215
0	65
0	58
4	133
40	208
4	2
2	194
18	52
42	40
0	16
9	11826
170	11846
743	3890
4	2791
0	2118
0	1
0	0
2	0
0	0
0	0
0	0
0	0
0	21
3	0
0	1579
3	1448
0	193
0	1595
16	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
6	10
0	10
0	0
0	0
0	0
580	3886
116	3886
0	57
9	411
11	799
260	421
0	7
0	0
0	0
3	1718
0	1718
0	590
5	121
1	5
0	0
0	0
0	0
5	5
0	0
234	3
0	3
0	0
23	3
2	512
1767	6804
44	7019
1	3512
111	7235
0	7269
12	4033
5	3637
0	1083
19	466
3	1238
0	137
38	466
19	466
0	3
1	30
61	30
2	7
0	3
1	3
0	0
5	0
1128	313
106	27
3	286
9	116
0	116
1	5
0	0
1	1047
1	1519
0	811
0	149
13	791
1	736
24	112
3	122
10	38
0	116
2	60
1	6
100	4
2	0
2	0
645	532
0	361
31	171
2	0
0	0
0	0
0	0
8594	18818
8	129
13	18781
176	6615
49	13680
9	2440
0	2440
0	1533
0	21
81	0
2	0
116	560
29	22
7	551
267	1619
4	415
2	481
2	656
0	789
6	756
1	428
4	77
2	875
0	410
13	1078
13	1453
0	1284
0	202
15	1262
4	25
3	598
0	705
2	205
1	460
6	480
0	269
4	22
31	49
4	197
0	17
88	1492
26	983
3	1225
0	659
11	291
12	90
14	489
1	30
1	11
1097	0
7	10
0	0
0	0
0	0
0	1
7	89
6498	1709
20	1694
0	19
578	2418
2	2249
30	2502
34	837
6	389
53	826
0	439
1744	1372
7	1471
935	1174
1	573
104	403
1	92
12	61
55	264
2	26
0	0
37	0
4	708
486	1006
0	3
99	299
1	0
343	0
487	141
2	126
0	93
1	29
0	16
5	8
0	0
2	1
0	1
0	0
1	1
0	1
0	1
0	1
0	0
0	0
0	219
9	232
1	190
8	217
4	38
0	26
8	15
0	0
0	3
0	6
2	0
0	0
0	120
362	111
0	28
1	59
6	95
4	18
4	3
0	864
7	1006
1	841
0	867
1083	1014
0	173
0	1003
0	108
0	70
0	12
0	51
11	0
121	2646
17	2646
0	0
0	0
0	0
0	95
1	78
17	3169
30	324
5	293
1	163
762	547
0	1870
19	235
0	1449
1	2839
1	943
2	263
0	201
2	91
5	155
0	260
12	34
14	56
1	0
3	31
28	38
0	0
8424	8071
0	494
0	8071
4	81
0	0
0	97
0	97
0	44
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
3	0
0	1
387	670
1	662
0	7
2	7
37	9
5	0
2	517
1	489
45	1456
1	300
0	96
0	1040
22	936
0	679
3	59
0	54
2	57
0	614
0	49
0	19
0	14
0	14
20	0
10	4
9	5
1	4
56	11
29	2
1	0
3	3
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
14	6
1138	2211
13	972
1	1170
22	1452
7	395
1	16
0	29
0	5
2	29
0	3
0	12
0	11
0	16
0	16
0	1
1	1
0	9
0	644
508	709
1	65
19	468
0	0
21	465
0	3
0	22
0	88
1	95
2	0
0	6
0	6
0	2
1	1
0	4
0	0
0	2
0	0
0	0
0	945
3	966
0	998
0	729
0	89
0	4
0	11
0	0
4	0
13	0
2	111
1	1110
4	93
0	77
4	903
0	63
0	191
36	8
0	390
0	184
2	151
2	545
3	959
0	21
0	73
0	1030
2	119
0	133
1	80
8	1032
63	826
2	71
9	900
0	0
2	146
0	2
73	149
0	0
1454	7
0	0
0	5
0	1696
1	4549
3	3763
104	3377
1	3451
0	2739
1	400
32	305
0	0
0	0
0	0
147	334
0	327
0	23
0	10
0	0
0	13
0	23
0	0
0	0
0	0
0	10
55	14
3	11
5	1
12	0
0	0
0	0
2	0
0	0
0	0
0	275
0	20
0	275
4	164
0	66
0	0
0	0
0	0
0	0
0	0
0	0
0	0
236	178
1	178
2	173
0	42
0	27
2	16
1	166
4	59
0	156
0	161
1	8
2	12
0	6
0	22
12	5
1	6
0	0
0	0
0	0
0	0
0	0
0	0
53	3
0	1
6	877
0	891
0	987
0	467
0	3
0	705
3	559
2	3
22	21
0	0
434	297
15	297
1	58
0	135
2	65
0	131
0	89
5	115
1	88
0	91
0	95
0	102
2	33
0	17
0	13
0	10
0	15
0	6
12	1
1	0
0	1
0	76
14	99
0	7
0	6
3	4
1	2
2	18
0	22
0	11
0	20
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	570
1	166
0	2
2	56
5	210
0	289
0	164
9	148
10	24
14	559
3	91
1	73
0	69
0	9
0	18
1	45
0	58
1	103
0	45
9	7
3	47
0	45
0	66
0	375
0	23
0	3
1	0
20	6
20	373
13	582
1	190
0	729
0	1800
2	731
34	1985
4	654
41	203
0	0
0	8
0	9
0	1006
0	34
0	909
0	766
1	48
0	963
0	22
2	512
0	892
0	6
0	692
2	0
4	33
1	15
2	3
0	33
4	5
0	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
0	2214
1	47
8	2742
0	1849
0	20
1	1980
0	800
0	2741
2	155
0	3
1	57
12	15
0	122
2	1176
2	103
3	1041
61	1052
9	12
11	168
14	538
1	44
17	537
5	79
0	0
632	222
0	216
0	82
0	47
18	2
446	0
0	1
630	232
0	129
1	79
0	99
0	0
1	14
306	37
4	23
2	500
3230	526
2	500
27	25
4172	0
28	114
0	114
0	4
0	0
0	0
2495	220
49	220
12	0
0	181
59	295
0	22
0	46
3	114
0	13
0	0
0	1
1	213
0	0
0	0
3	757
1	717
0	588
21	612
0	37
0	0
0	1
0	282
0	284
3	282
0	283
0	18
0	106
1	83
0	107
0	70
16	179
13	158
0	1
1	2
2	206
0	243
3	250
18	178
7	1
11	163
47	114
0	31
1	41
0	72
59	44
3	7
0	90
0	157
0	157
0	21
0	137
0	5
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
98	0
4519	881
2	878
0	0
5	0
1	296
43	297
2	4
0	3
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
23	42
0	42
5	42
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
132	232
1	122
1	83
1	60
0	213
0	71
12	2
0	0
0	0
1051	116
0	114
1	80
1	0
5	2
0	0
2	0
0	0
156	1629
8	1249
5	1633
0	663
0	55
0	0
0	14
0	9
0	6
0	0
4	1
0	2
2	15
0	3
0	2
0	14
3	6
203	445
0	91
0	399
1	313
0	113
3	17
0	16
0	3
0	10
0	0
0	13
0	0
143	1
0	1
1	1090
0	981
2	1075
0	300
0	253
0	93
2	271
0	27
0	0
0	0
2	737
0	0
0	1
0	0
0	555
16	575
18	204
2	102
341	2299
6	2176
47	6
29	185
0	63
28	468
414	427
0	52
846	340
79	7
0	0
1385	0
10	136
102	231
0	222
0	12
0	16
0	20
638	2130
7	259
4	1605
10	395
18	1156
1	17
2	1532
0	948
0	0
0	0
0	0
0	2433
0	618
86	565
73	2502
3	626
51	2265
5	1115
13	764
0	0
1	587
1	192
1	70
1281	2361
21	3
163	2323
0	4
27	0
0	3
4	2
54	227
4	39
0	5
9	205
3	219
4	16
0	3
0	41
2	36
21	119
0	84
0	84
4	226
12	402
7	395
49	400
40	240
0	68
2	121
2	114
0	169
12	172
34	0
0	0
0	0
0	0
0	0
75	13
87	329
6	328
5	73
