UniqueCount	AmbigCount
0	0
1	2
0	3
0	3
0	2
0	3
0	3
0	1
0	1
51	1162
2	1048
3	890
2	1015
1	1006
1	802
0	802
1	802
0	232
1	0
4	142
2	2144
0	2123
33	557
19	148
0	1
0	0
0	4
0	632
4	106
0	526
1	600
0	439
0	735
0	650
0	676
0	725
0	603
9	15
0	37
1	18
0	1
3	71
0	9
1	9
12	116
7	63
4	61
8	6
0	8
0	5
60	543
0	0
6	5
0	0
0	0
17	101
9	19
5	78
2	1800
1	1788
11	1617
7	798
1	6
3	256
0	105
0	35
11	231
1	47
1	28
0	165
16	213
5	120
6	117
2	31
1	0
19	8936
0	8016
37	9180
19	962
3	2065
8	574
16	1182
2	477
0	12
1	49
6	0
1	0
0	0
3	0
0	0
10	131
2	114
0	8
0	37
5	25
0	0
8	7
0	6
0	6
0	0
1	19
0	2
0	0
3	21
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	5
0	0
0	0
0	0
0	0
0	0
81	921
0	59
6	4
1	24
0	24
1	10
0	859
0	23
0	836
0	82
0	164
0	91
0	164
1	92
1	187
0	199
0	113
2	52
11	34
1	128
3	11
0	727
4	146
2	601
3	384
2	29
15	16
3	0
0	0
0	46
5	49
3	107
0	115
0	63
72	96
0	26
0	72
0	51
1	62
10	51
0	19
0	112
1	2
0	0
0	0
2268	18
0	1
2	4
1	14
0	25
2	18
0	25
0	2
20	8
0	3
13	13
0	15
16	3
2	1
0	0
0	0
27	1
0	1
5	1
2	988
0	127
17	1530
7	504
5	12
7	923
35	403
222	897
13	201
62	449
0	477
0	437
8	47
100	22
1	4
5	11
14	15
0	0
0	7
0	7
0	7
0	7
0	6
0	5
0	3
0	0
0	0
19	430
0	347
0	248
8	60
1	11
2	1
11	6
2	38
0	108
1	25
0	0
1	6
0	0
3	0
3	23
0	2
26	24
3	6
24	30
14	13
0	41
2	63
31	62
4	62
2	46
21	276
0	205
0	58
1	75
30	49
45	209
0	274
0	11
0	87
1	0
3	39
2	1
3	0
0	98
0	98
0	638
0	602
0	672
0	625
0	154
0	645
0	146
0	11
0	8
2	36
7	622
2	8
7	593
0	1
1	11
0	6
0	11
0	1
0	1
0	2
0	1
0	0
1	0
23	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
2	1
0	11
0	0
0	13
0	11
3	16
0	13
0	0
0	14
0	5
2	3
0	0
1	0
0	0
2	0
90	344
2	344
5	339
0	49
7	42
3	65
42	220
0	0
13	369
28	442
11	48
8	308
0	18
0	32
19	10
1	0
15	0
403	1735
0	1735
33	451
39	460
96	10
2	218
0	58
2	21
0	4
0	124
0	176
3	60
0	84
0	74
0	26
0	74
0	74
0	22
0	22
0	24
0	29
0	82
0	21
2	0
0	31
0	9
2	0
0	0
3	5
0	241
432	424
1	3
2	283
16	287
6	40
0	79
0	34
1	11
0	0
1	5
0	0
0	0
89	62
1	17
4	62
1064	184
9	183
2	27
14	0
45	0
476	713
1	12
4	141
6	133
2	57
1	66
5	448
0	7
0	119
3	20
2	110
0	10
2	224
0	231
0	216
1	215
0	221
2	220
0	220
0	216
0	8
4	9
0	18
12	529
32	597
51	570
6	4
52	17
24	17
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
5	12
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	3
0	0
0	0
0	0
0	0
0	0
0	0
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	151
10	146
0	356
4	418
8	428
0	335
12	3
0	2
9	6
0	229
6	18
0	20
2	623
2	0
1	148
0	3
0	0
0	655
1	655
0	117
0	130
9	165
0	8
1	616
0	0
0	1
8	563
0	175
3	0
6	39
1	4
0	1
0	4
0	4
0	3
0	0
1	2490
17761	9473
168	9479
3	9210
8	6206
5	5502
0	2504
0	2499
0	0
11	5
3	3
37	162
9	2
28	161
0	4
0	1
0	25
2	13
886	2169
0	25
12	2143
15	576
7	5
2	4
0	0
16	0
1	849
7	794
118	793
0	794
0	705
2	705
0	860
0	860
1	411
0	1
0	0
1	1
0	0
0	0
10	8
0	0
0	0
38	451
0	1296
0	0
0	0
0	3
0	4
0	3
5	697
0	1296
28	599
0	2
14	1209
63	60
25	465
3	606
33	667
9	103
0	0
0	1
0	21
25	30
0	17
0	17
0	15
0	15
0	14
0	12
0	6
0	7
0	6
0	6
0	11
1	14
2	3
0	4
0	9
0	5
2	9
0	1
7	168
0	179
1	179
1	182
0	182
0	182
0	104
0	142
1	162
0	165
0	165
11	121
0	0
775	114
2	101
6	33
0	2
0	1
0	0
0	0
8	63
3	64
0	17
0	13
9	92
9	81
16	202
0	51
57	86
23	31
0	53
1	19
2	857
31	899
0	83
2	68
1	75
3	31
957	50
0	50
41	133
1	1
2	113
29	36
0	58
3	48
9	43
0	5
40	811
0	441
121	1803
7	1359
0	110
60	456
1	337
1	64
17	296
0	247
1	110
0	6
0	0
0	5
0	0
0	0
2	2
3	0
219	303
17	163
22	108
84	278
6	87
6	127
3	118
2	77
2	33
0	45
3	32
0	44
4	4
0	214
0	151
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	1
10	0
17	0
4782	342
67	342
2	34
13	0
6	52
0	509
0	491
0	509
4	472
3	4
4	1
3	4
0	7
0	0
0	1
0	1
0	1
11	4
0	0
0	0
0	0
0	0
0	2696
62	517
266	4188
148	4164
3	2327
7	1327
1	3838
0	3312
4	839
6	1447
0	0
9	0
11	6
8	0
0	48
7316	2059
349	1797
12	885
26	527
9	6
0	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2363
0	2067
0	39
1	904
0	1002
26	1124
0	19
1	26
1	86
5	5
0	5
5	1
0	45
4	324
0	1
2	13
1	5
2	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
11493	56287
224	41723
1	12994
48	6874
163	6414
48	411
0	0
8	1
1	0
0	0
0	1
0	0
0	0
0	0
0	0
2	4
0	0
0	0
0	0
0	0
0	0
5	16
0	0
0	7
0	3
0	3
0	3
0	3
0	3
0	1
0	0
0	0
1021	10
1	0
0	7
992	0
0	0
0	0
0	0
2	8
12	19
2	11
0	0
916	958
8	901
0	561
126	65
0	36
0	65
0	47
2	0
0	10
0	10
0	7
0	0
29	0
3661	1116
47	0
215	122
17	328
7	283
1	0
0	26
0	589
0	599
18	596
0	0
0	265
0	276
0	1
0	0
0	0
0	0
117	0
11	3964
14	1348
228	3473
104	3964
0	133
0	0
0	12
0	1
604	459
16	462
0	167
0	110
0	0
14	323
837	2031
0	1844
120	1559
0	55
1	0
19	192
383	495
0	439
2	13
6	12
0	0
2	0
0	0
0	35
4	71
62	70
327	2448
18	94
1042	2378
0	5
3	263
0	243
5	160
2	54
20	454
2	10
0	0
0	0
0	0
176	1245
0	3270
378	5330
24	1226
0	4494
4	4469
0	4466
1	0
0	16
0	141
0	141
0	759
0	17
3	1
0	1
0	6
0	0
0	6
3	2
0	6
5	27
0	27
0	13
3	1774
4	8
132	950
2266	5262
1	1229
1	1050
6	1432
6	115
5	1595
3	209
0	0
7	49
2	18
1	113
0	35
0	3
53	156
0	3
49	53
4	35
3	52
1	5
1577	356
0	167
37	336
0	6
0	0
405	69
3	69
0	0
0	0
36	84
0	0
0	0
9	84
0	0
11	70
2	17
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
2	0
0	1068
287	9648
0	7472
0	1980
0	2555
10	3396
1	674
2	1292
10	1509
6	1389
4	3805
0	2418
0	446
0	2454
0	2119
0	1285
0	1830
4	146
0	827
0	604
0	602
1	432
0	58
0	38
0	731
3	1834
0	748
0	100
4	41
0	224
4	99
0	2601
0	107
0	20
4	15
0	45
69	98
0	2
164	90
34	104
29	56
0	56
3	123
751	504
1	33
1	79
2	381
11	57
5	2068
106	2253
80	537
1	14
28	39
0	97
1	19
0	15
16	7
5	45
1	206
1	0
2	2
1	2
5	1261
1026	1338
1	160
1	181
4	110
11	77
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
604	72
1	71
3	14
49	11
0	0
0	0
0	0
0	0
0	0
0	0
4	2
1	0
8	836
83	835
19	142
0	60
0	0
0	0
10	414
0	84
0	508
22	146
1	507
0	114
1	433
0	48
0	53
101	110
1	38
0	77
1	625
0	625
0	355
0	403
0	398
2	205
48	235
3	233
10	25
2	11
0	189
3	145
2	145
12	4
0	182
16	344
0	145
6	354
0	83
0	129
0	77
0	115
0	32
1	24
0	0
2	1
0	0
0	0
0	0
0	0
0	0
1	7
0	465
0	462
1	465
0	399
0	199
0	139
0	190
0	140
0	156
1	112
0	28
4	29
0	17
0	23
10	13
0	11
0	6
0	9
0	0
1	2774
0	2912
13	104
1	1045
6	286
0	281
11	369
26	73
15	22
14	7
0	2
0	0
0	0
0	0
0	0
0	0
6	0
0	0
0	0
0	0
957	1735
0	1734
21	1368
0	1461
17	521
6	984
6	1109
3242	4629
6	161
4	508
2	145
14	2401
30	3022
14	30
157	3232
0	7
7	193
2	99
0	0
3	174
113	251
22	197
2	124
15	17
2	45
2	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	12
0	12
0	0
0	0
0	0
0	0
0	1276
0	1283
0	2
0	4
1	1050
1	357
0	111
0	18
1	542
0	5
0	2
0	2
0	270
0	0
0	0
11	0
850	180
6	7
0	174
16	1
2	0
0	0
39	0
0	0
0	0
0	0
0	0
2	6
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	87
0	485
5	457
0	27
0	3
0	0
0	481
1	441
1	1
1	16
0	14
5	21
0	1
0	2
0	194
87	318
0	192
0	215
10	1025
0	78
0	1025
1	215
0	0
0	0
0	0
0	0
116	115
6	115
3	374
16	369
0	106
1	323
1	276
0	336
0	0
2	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	0
0	0
2	3
0	0
3	6
402	99
0	99
0	0
2	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	194
0	218
2	170
1	182
0	16
0	95
0	59
1	57
0	48
2	30
2	8
5	233
5	686
0	733
0	706
2	261
1	98
0	10
0	4
2	39
0	46
0	0
8	0
5375	3
3	3
1	1
0	0
0	0
4880	1522
3	93
0	10
0	927
1	25
9	0
0	1181
0	0
27	833
28	833
1	47
0	130
0	0
0	0
0	0
6	2
0	0
0	0
1	0
11	3
0	3
0	6
0	10
0	4
1	5
0	253
0	8
0	12
6	254
0	8
0	4
8	14
0	32
0	100
0	3
2	15
0	10
2	240
0	0
106	4
2728	224
0	123
1	169
0	104
12	72
0	0
0	20
0	24
0	217
2	143
0	197
0	15
1	1
0	7
0	2
1	2
0	2
0	31
0	20
1	5
2	77
0	26
0	0
0	0
0	0
0	0
268	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1135	351
0	13
0	166
1	172
7	0
5	0
0	0
0	34
3	34
4	14
0	3
2	2
0	4
1	0
1	0
1	0
9	0
2	0
0	0
504	189
11	142
1	142
3	47
1	0
26	2699
19	525
157	2665
0	89
1	7
2	109
0	514
67	2661
0	150
0	0
1	13
35	46
2	69
0	72
0	1
0	1
9	910
0	79
1	269
4	0
6	801
0	91
1	68
0	637
0	254
23	779
0	74
5	7
13	3
61	17
0	10
0	11
9	3
1	1
0	0
0	3
56	0
0	0
0	0
0	0
0	0
0	0
1	1
737	998
0	854
63	662
29	14
7	489
119	452
551	39
0	0
25	637
6	745
93	783
117	797
105	231
44	246
21	100
0	4
3748	744
0	3
0	0
23	4
2	170
5	3
3	0
0	0
0	1
2	3
4	4
37	38
0	31
0	3
0	1
0	2
142	0
1	0
1	20
135	25
2	0
1	1
6	6
5	1
0	2
12	1167
0	1342
42	1219
143	25
0	42
0	0
7	1
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	39
7	41
9	61
1	26
1	7
0	6
0	0
8	567
0	445
0	573
1	204
0	110
0	45
1	95
0	19
0	169
0	3
0	20
4	116
0	41
0	44
0	33
594	1469
4	113
0	111
0	738
0	960
9	575
0	565
0	203
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
2130	1461
0	356
0	1105
188	2394
111	2197
1	4
0	2108
1	2063
7	1484
6	38
63	40
47	497
3	0
0	7
0	7
0	0
0	0
0	0
0	0
0	5
0	0
0	0
0	0
0	0
210	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1264
5	1663
26	3348
35	3784
9	1511
21	85
19	219
0	0
0	0
1175	209
0	26
2	128
6	52
1151	3932
33	291
79	1823
46	167
0	95
3	17
0	378
1	42
3	94
7	10
9	275
11	738
0	1439
0	28
0	8
2	860
0	0
10	0
182	5350
9	1739
18	5158
7	4403
21	728
1	87
1	64
0	486
2	67
1	229
5	71
0	225
0	46
1652	71
9	12
8	57
12	2
0	2
0	2
2	5
3	0
0	0
327	734
2	657
1	181
2	103
4	129
0	0
13	269
12	265
0	185
0	206
3	167
98	17
9	2664
137	3736
44	3606
10	2862
1	2751
10	739
0	415
1	508
15	747
0	0
0	0
0	0
39	340
2	24
324	719
10	1
1	9
5	378
0	370
10	290
5	3
0	334
0	149
0	194
0	100
0	20
6	0
0	19
0	42
0	24
0	174
0	17
0	174
3	174
0	19
0	174
0	14
0	174
0	41
0	174
0	0
9	110
1	72
0	44
0	0
0	30
3	24
0	1
0	13
11	0
0	0
799	11
0	3
12	0
0	0
2	0
2	48
2	75
1	34
0	76
1	72
0	61
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	8
8	8
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	0
5354	1213
26	1213
694	0
0	0
79	0
15	16
2	16
83	370
5	326
0	330
0	0
386	313
0	12741
0	12698
0	12740
4	89
2	1472
4	1029
0	0
0	6
0	7
0	7
0	6
0	7
0	5
0	4
0	0
0	0
0	64
0	62
0	7
2	0
0	0
0	0
0	0
0	0
42	7455
781	6672
0	721
31	196
10	742
13	1746
60	1326
31	348
520	416
13	416
1	106
1	8
9	130
6	3
8	1929
0	2332
0	2324
41	2097
0	2045
0	128
0	154
0	0
1	336
0	119
1	43
0	13
0	0
33	2
0	0
0	0
0	0
0	0
0	0
353	1524
0	1497
3	99
0	1005
4	859
0	936
1	596
0	55
0	107
0	67
0	19
0	7
0	5
0	0
5	0
0	1
0	0
0	0
0	1
7	2
0	89
0	0
0	99
0	0
23	278
23	5
3	7
0	235
2	14
0	261
0	110
1	2
0	102
0	29
0	15
0	0
0	3
0	0
0	3
0	3
0	3
0	1
0	2
0	0
13	909
0	905
0	955
0	925
0	1015
42	935
9	922
0	765
1	146
1	83
0	27
1	4
3	3
0	1821
43	2061
167	728
11	31
11	1614
5	110
0	3
16	54
0	102
0	61
207	880
8	136
0	88
0	83
2	6
0	0
0	2
0	0
0	0
24	680
1738	1272
0	11
0	188
5	188
0	1
6	66
0	12
0	21
0	2
0	3
0	79
0	42
0	41
0	2
0	0
0	0
1	1
0	0
0	1
0	0
0	4
0	0
1	0
0	0
0	0
0	4
0	0
0	1
0	1
3	202
3	191
2	274
0	260
0	108
0	100
1	197
60	245
7	15
14	227
38	91
60	70
0	13
12	9487
189	9502
581	2916
7	2039
3	1631
1	1
0	0
2	0
0	0
0	0
0	0
0	0
1	4
0	2
0	1635
6	1514
0	253
0	1655
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	5
2	6
0	7
0	2
0	3
0	0
0	0
0	0
0	0
25	26
0	26
0	0
0	0
0	0
922	5358
143	5358
1	61
5	543
9	1071
351	579
0	2
0	0
0	0
2	1491
0	1491
2	537
7	136
0	5
0	0
0	0
0	0
17	5
0	0
345	2
0	1
0	0
18	6
1	737
1228	9311
34	9603
1	4809
198	9853
0	9931
5	5654
6	5118
0	1621
25	709
3	1769
1	217
44	498
15	498
0	0
3	21
62	21
0	3
0	1
0	1
0	0
14	2
2432	934
184	60
1	874
40	313
0	313
4	11
0	0
1	1056
0	1469
0	763
0	173
10	770
0	733
29	158
2	87
11	23
2	112
0	41
1	1
361	11
1	7
7	0
287	423
0	313
26	110
2	0
0	0
0	0
0	0
9112	16447
6	172
11	16397
121	6073
22	12540
1	1626
0	1626
0	1030
1	10
122	2
5	2
100	620
8	33
5	598
306	1310
2	356
5	448
0	559
0	620
8	587
3	364
4	74
4	677
0	294
9	791
11	1091
0	954
1	143
17	935
4	19
3	431
4	498
0	147
1	341
1	349
0	221
11	24
32	38
0	176
0	17
57	1103
7	750
10	932
0	531
7	221
12	61
6	336
3	15
1	5
1518	0
7	6
0	0
0	0
0	0
0	0
5	142
6608	2183
26	2160
0	17
372	2337
2	2077
7	2249
59	965
5	371
38	927
6	532
2026	1649
15	1800
742	1315
2	597
85	396
3	95
3	46
90	243
2	35
0	0
5	0
10	760
472	1010
0	4
115	250
0	0
321	0
426	115
0	101
0	95
0	30
2	27
5	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	185
8	193
0	168
9	183
6	23
0	11
2	16
2	1
0	4
3	4
0	0
0	0
5	130
348	121
0	33
0	63
2	94
2	12
4	8
0	482
3	526
1	457
0	481
708	530
0	83
0	525
0	48
0	36
0	3
0	29
9	0
29	719
1	719
0	0
0	0
0	0
0	165
5	125
8	3736
8	285
1	556
0	188
472	534
0	2465
10	348
0	1970
0	3253
5	1232
4	233
0	145
1	105
4	168
0	333
15	50
11	89
5	3
4	21
42	57
0	0
6568	6578
0	415
0	6578
2	67
0	0
0	23
0	23
0	12
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
475	663
0	648
4	13
1	9
19	11
4	0
6	517
0	512
52	1485
0	315
0	100
0	1084
22	977
0	693
0	65
0	55
1	63
0	590
0	66
5	21
0	20
0	16
18	4
8	2
0	3
0	4
37	2
27	2
0	0
4	5
0	0
0	16
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
3	6
862	1608
4	704
0	822
6	1094
0	333
0	7
0	8
0	2
1	8
0	0
0	1
0	2
0	5
1	5
0	0
0	1
0	13
1	511
456	592
2	82
23	354
2	1
13	350
2	1
0	18
1	46
0	55
0	0
0	18
0	20
0	12
3	3
0	17
0	2
0	4
1	5
0	0
0	910
3	948
0	965
0	720
3	109
0	12
0	11
0	0
4	0
18	1
23	117
1	1330
4	100
0	72
2	1102
0	82
0	226
72	25
0	509
0	215
0	183
0	665
4	1176
0	19
0	64
0	1224
2	146
2	150
4	89
5	1221
125	1000
0	72
15	1088
0	0
0	157
0	5
126	166
1	0
1090	2
0	0
1	8
1	4294
9	11050
1	9186
245	8232
2	8363
8	6717
1	1077
119	989
0	0
0	0
0	0
188	337
2	332
0	16
7	5
0	2
0	19
3	35
0	0
0	0
0	0
0	6
43	10
3	6
2	1
8	0
0	1
0	1
0	0
0	0
0	0
0	398
0	26
7	398
0	245
6	63
0	0
0	0
0	0
0	0
0	0
0	0
0	0
69	60
3	60
0	176
5	49
0	45
2	13
1	171
3	73
0	166
1	157
3	5
1	11
0	8
0	12
12	1
7	7
0	0
0	0
0	0
2	4
0	0
0	0
81	12
0	2
5	1044
0	1084
0	1182
0	625
0	2
0	825
0	603
9	4
27	24
0	0
226	138
11	138
0	95
0	283
3	97
0	284
0	165
5	247
0	158
0	167
0	165
0	231
0	64
1	43
0	31
1	11
0	22
3	8
5	0
0	0
0	0
0	30
13	51
0	2
0	0
0	4
0	0
0	3
0	3
0	12
0	12
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	8
0	5
1	527
1	144
0	4
0	36
5	196
0	272
0	168
14	125
6	23
14	504
3	70
0	54
0	57
0	14
1	20
0	30
0	41
0	85
0	28
6	10
3	36
0	24
0	63
0	344
0	32
0	0
5	0
6	25
15	775
11	1280
3	496
0	1853
0	4314
2	1764
133	4764
5	1767
69	388
0	0
0	3
0	5
0	888
0	36
1	806
2	694
0	42
0	861
0	39
0	482
3	775
1	13
0	628
1	0
1	31
1	10
0	1
0	26
0	6
0	67
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	0
0	2328
0	70
4	3028
0	2023
1	24
0	2149
0	879
0	3002
0	120
2	7
1	67
11	14
0	127
4	1256
0	101
1	1109
47	1063
9	9
5	127
11	536
1	47
11	535
2	84
0	0
538	159
0	154
0	46
0	57
16	7
163	0
0	0
456	133
0	90
1	66
0	34
0	0
0	16
335	45
3	33
13	531
2724	550
1	529
17	17
1498	0
10	62
0	62
0	1
0	0
0	0
1045	86
20	86
17	0
4	163
54	263
0	28
0	43
3	100
0	11
0	0
0	1
0	134
0	0
0	0
6	740
4	695
0	564
28	600
0	33
0	0
0	0
0	501
0	505
2	486
0	502
0	28
0	149
0	108
1	212
0	114
19	361
20	311
2	0
6	0
3	183
0	199
0	203
9	127
2	6
17	123
38	74
0	10
0	25
0	46
67	32
0	5
0	19
0	33
0	33
0	8
0	27
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
2891	522
0	520
4	0
6	0
3	191
14	191
1	1
0	2
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	0
51	42
0	42
2	41
9	0
0	1
0	1
0	2
0	1
0	2
0	0
0	0
0	0
108	262
0	164
2	85
0	70
0	249
0	79
14	7
2	0
0	0
581	57
0	54
6	43
4	2
5	4
0	0
1	0
0	0
203	2045
6	1600
1	2053
1	724
0	60
2	0
0	9
0	9
0	3
0	1
0	1
0	1
0	9
0	4
0	0
0	8
0	5
382	897
0	192
1	792
1	625
1	252
1	10
0	10
0	3
0	6
0	1
0	7
1	0
118	0
1	0
3	1554
2	1446
0	1554
0	474
3	373
0	139
11	370
2	48
0	0
1	0
2	971
0	0
0	0
0	0
0	36
0	40
1	11
2	181
498	3486
13	3299
69	15
24	281
2	96
20	359
290	324
0	59
970	270
137	5
0	0
554	0
9	142
133	259
0	251
0	19
1	12
4	30
786	2272
21	322
4	1746
2	431
36	1270
0	31
0	1648
0	931
0	0
0	0
0	0
0	2705
0	662
59	487
55	2703
0	678
90	2608
6	1227
17	869
0	0
2	668
1	191
3	97
947	1573
51	2
121	1521
0	2
14	0
0	0
10	1
42	290
4	37
0	1
11	260
0	261
2	13
0	4
0	58
0	32
14	144
0	68
0	54
0	90
3	154
1	140
10	172
15	112
1	27
3	74
0	52
0	22
0	34
6	0
0	0
0	0
0	0
0	0
33	18
87	374
10	370
5	83
462	131
20	131
0	0
0	0
0	0
0	0
159	191
1	150
