UniqueCount	AmbigCount
2	10
0	1
27	257
0	0
0	1
0	5
0	2
0	30
0	27
0	0
0	0
0	0
0	0
0	0
23	56
0	2
1	4
0	8
0	0
0	42
9	0
2	72
0	2
0	4
298	29
1	24
18	179
62	31
0	0
1	3
0	1
34	325
3	76
4	95
0	63
0	60
0	27
269	41
0	9
0	0
0	0
0	0
0	0
0	4
2	5
0	9
11	9
32	9
0	3
0	3
41	0
0	34
0	25
0	42
0	23
0	35
0	15
0	23
0	18
2	21
9	5
0	22
2	25
1	5
0	14
0	129
3	21
0	0
2	9
0	0
30	96
2	9
0	1
0	4
0	7
0	8
16	8
3	2
0	6
0	9
0	3
0	6
0	5
0	3
0	7
0	0
0	0
201	1211
4860	20959
146	54782
0	0
3	244
0	3
4714	2976
2	424
0	0
0	0
439	674
0	82
0	0
4	3
13	23
11	12
19	43
0	44
0	7
0	16
67	16
0	7
0	0
3	0
0	8
0	8
2	8
4	8
0	8
0	4
1	12
41	43
2	0
0	0
7	4
0	4
0	5
0	3
0	1
184	62
0	20
6	14
1	22
9	13
0	2
4	85
0	38
0	11
0	16
7	1
17	11
0	7
78	4
16	17
0	8
0	14
0	0
0	0
0	0
3	6
5	6
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
14	804
310	2458
92	2034
1	0
0	824
23	42
37	179
7	203
16	32
19	51
44	3
7	22
2	24
0	22
1	3
1	4
0	14
0	4
1	14
46	0
4	15
11	9
18	9
0	2
4	81
0	55
219	81
0	0
1	0
480	4519
1	4528
0	0
0	6
6	180
50	86
0	5
12	26
0	374
264	1420
0	11
33	120
1	25
0	118
61	2
16	64
8	54
1	0
1	0
0	85
1	71
0	91
0	91
24	71
3	92
0	80
0	10
0	66
4	29
0	29
0	30
0	16
2	7
0	16
0	11
0	4
0	3
4	4
2	0
0	0
0	0
3	0
5	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
77	3495
1	2881
1	3192
75	964
5	659
3	1009
0	653
303	0
0	0
0	0
1	2
0	1
1	1
15	0
2	650
0	653
0	698
4	428
2	415
0	415
0	352
42	58
0	289
0	254
0	31
0	56
1	74
0	36
8	47
2	1
0	4
16	17
7	17
17	3
2	0
9	0
2	208
1	153
14	190
0	190
6	17
2	198
0	7
3	46
24	1285
75	1163
23	788
0	792
39	5
6	108
30	220
21	9
147	263
10	98
81	30
0	31
14	0
0	0
32	100
3	28
0	5
0	54
1	56
5	548
0	894
0	890
0	676
0	404
0	990
1	174
0	794
0	686
90	594
36	396
2	618
0	891
0	690
0	587
0	729
0	780
0	187
2	70
3	71
0	606
0	92
0	172
0	149
3	77
0	135
0	222
0	8
6	48
1	292
0	162
0	135
0	193
1	145
0	147
0	8
14	4
1	84
5	225
11	205
64	153
0	152
3	47
0	78
2	57
0	48
0	15
0	3
0	6
2	3
0	0
55	0
0	42
195	70
2	30
9	0
20	1314
28	1311
0	883
3	181
0	214
4	59
1	62
12	70
0	0
0	169
4	209
0	215
1	107
0	210
1	79
0	41
5	35
0	1
1	0
14	529
134	521
2	518
11	526
4	20
1	9
0	0
121	1419
3	1473
26	814
45	1768
120	4164
0	2274
2	1042
3	2686
0	3365
0	803
2	1243
0	339
4	275
7	274
6	277
0	944
115	34
1	197
11	5
2	56
10	153
14	530
13	552
0	34
0	19
0	517
16	503
0	175
257	869
0	225
37	542
35	12
40	435
0	104
0	0
157	18
12	388
17	435
0	409
0	138
83	126
10	0
7	0
7	1
6	2
0	3
4	4
2	121
3	675
161	793
10	28
33	18
0	0
10	3
23	560
44	541
7	25
77	374
50	231
1	2
0	2
13	566
0	544
0	542
0	542
0	5
7	31
1	57
0	1
0	1
3	0
347	780
8	618
0	165
740	39
8	0
0	0
156	0
142	0
1	387
0	408
0	323
0	413
56	417
0	391
0	400
31	33
0	20
1	397
0	3
0	300
0	29
0	3
0	10
0	400
4	314
0	5
0	365
4	307
4	2
18	4
1	333
8	55
5	9
0	4
4	81
1	102
1	111
6	24
0	4
1	4
0	4
0	0
2	1
0	4
0	4
0	1
0	4
0	4
0	0
0	0
51	1167
1	1060
6	899
1	1054
1	997
0	825
0	826
1	825
0	247
2	0
4	180
4	2195
1	2197
32	598
12	204
1	0
0	0
0	4
0	653
3	143
2	507
0	602
0	434
0	718
0	631
0	665
0	711
0	603
9	17
2	40
0	19
0	0
5	63
3	6
0	24
4	97
6	67
2	61
2	12
0	7
1	3
71	545
0	0
3	6
0	0
0	0
17	159
6	6
0	139
1	1946
4	1931
11	1719
6	876
0	11
0	288
3	125
0	35
16	246
0	62
1	35
1	193
27	247
6	139
19	139
2	42
3	0
26	9162
2	8319
70	9377
18	1048
4	2154
12	524
32	1074
3	448
1	11
0	38
6	0
2	2
0	2
3	3
0	1
10	163
3	145
0	13
2	48
7	22
0	0
11	6
2	7
0	7
0	0
6	20
0	4
1	1
1	14
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	5
0	0
0	0
0	0
0	0
0	0
118	1029
3	65
2	2
0	15
0	15
2	10
0	985
0	24
0	926
0	104
0	183
0	111
0	178
1	116
1	226
0	216
0	133
2	62
37	36
0	145
4	11
0	826
1	175
0	663
1	451
0	24
2	8
4	0
1	0
1	83
10	86
3	193
0	218
0	123
65	130
0	59
0	162
1	112
3	121
22	108
5	43
0	170
1	1
0	0
0	0
2378	25
1	0
0	11
7	14
0	30
0	22
3	30
0	0
14	10
0	3
15	12
0	17
13	11
3	6
0	0
0	0
