UniqueCount	AmbigCount
2	3
8	0
170	180
27	80
26	91
158	146
5	45
7	38
4	70
0	43
3	24
0	32
3	22
0	5
4	1
1	128
0	70
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
2	0
3	0
4165	243
61	243
0	18
19	0
6	25
0	248
1	242
0	248
8	233
0	3
1	1
0	0
0	4
0	0
0	0
0	0
0	0
12	6
0	3
0	0
0	1
0	0
0	1935
128	494
514	3453
397	3786
3	2359
10	947
5	3089
0	2400
0	400
5	1056
0	0
8	0
9	6
5	2
0	31
4806	1481
197	1247
15	578
17	372
12	9
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	1743
0	1470
0	10
0	643
4	867
31	1047
0	19
1	14
0	70
2	4
0	2
3	1
0	32
6	295
0	0
0	6
1	1
5	8
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11012	30384
93	23091
2	4921
6	4002
68	3567
45	258
0	0
3	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
4	7
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
920	10
0	0
0	2
505	4
0	1
0	1
0	0
3	7
16	14
0	7
0	0
626	1110
18	1003
0	592
117	125
0	60
1	125
0	89
5	0
2	7
0	7
1	3
0	0
13	0
2458	483
36	0
319	181
9	406
6	354
5	0
4	26
0	516
0	536
16	536
4	0
0	298
0	319
1	1
0	1
0	0
0	0
82	0
9	3810
17	957
218	3124
132	3810
0	68
0	0
3	44
0	0
365	240
10	243
0	118
0	85
0	0
7	133
974	1528
0	1341
120	1134
1	20
9	0
18	259
620	562
0	516
2	18
8	18
4	0
0	0
0	0
0	20
10	43
53	41
465	2020
6	88
529	1941
0	2
0	227
0	169
6	113
0	54
16	259
1	5
0	0
0	0
1	0
92	1256
0	3137
342	4340
20	1242
0	3674
10	3642
0	3638
4	0
1	6
0	158
0	158
1	653
0	7
2	0
0	7
0	1
2	0
2	5
6	6
0	4
1	12
0	11
0	5
0	1463
5	12
95	925
2792	4691
0	998
9	829
11	1299
1	55
3	1215
4	254
0	0
6	91
4	38
5	171
6	100
0	5
84	227
1	2
140	112
7	35
3	73
0	6
1690	507
2	187
99	497
1	8
0	0
446	98
3	98
0	0
0	0
59	139
0	2
1	3
7	134
0	1
24	117
2	26
0	9
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
4	858
250	9438
1	7165
0	1697
0	2909
5	3860
0	1053
8	1616
7	1818
3	1835
0	2909
0	1907
0	433
0	2234
7	1833
0	953
0	1221
6	59
0	550
0	363
0	365
0	232
0	32
0	10
0	727
5	1548
0	466
0	48
1	9
0	113
3	37
1	2908
0	45
0	5
0	3
0	7
40	136
0	2
213	170
89	184
12	19
0	19
5	172
1103	612
2	57
3	56
2	413
22	46
6	2254
110	2428
50	432
0	8
31	21
0	64
1	20
0	10
11	8
11	35
2	306
2	0
3	2
2	2
6	1296
1590	1384
3	162
2	152
2	68
15	88
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
760	87
2	86
2	12
44	9
0	0
0	0
0	0
2	0
1	0
0	0
3	1
0	3
4	1044
79	1043
18	122
2	41
0	1
5	2
13	343
0	75
0	445
38	196
4	479
0	106
1	407
0	45
1	37
108	126
2	40
0	91
2	701
0	701
0	289
0	417
0	290
3	230
51	170
4	245
4	17
3	17
9	238
6	260
2	252
3	5
1	277
7	502
0	200
28	531
0	74
0	173
0	72
0	137
0	23
0	11
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	4
0	417
0	412
0	416
0	387
0	215
0	178
0	249
0	162
0	181
0	120
0	41
8	42
0	31
0	48
9	15
0	10
0	1
0	8
0	0
1	1596
2	1719
18	113
4	727
1	213
1	209
13	258
26	36
15	11
19	6
0	0
0	1
0	0
0	0
0	0
0	0
8	0
0	0
0	0
0	0
556	1492
0	1492
32	1269
0	972
66	538
12	844
4	848
2426	2837
0	77
1	159
2	39
14	1390
112	3614
20	27
473	3872
0	13
10	260
2	37
0	0
20	143
207	248
31	168
1	148
8	12
5	48
2	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
0	5
0	0
0	0
0	0
0	0
0	1702
0	1708
0	0
0	4
1	1290
2	464
1	166
0	12
0	525
0	1
0	5
0	5
0	187
0	3
0	1
4	0
426	71
4	8
0	68
9	5
0	0
1	0
20	0
0	0
0	0
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	41
0	655
6	573
1	33
0	3
0	1
0	653
2	540
1	4
0	15
1	19
1	14
3	1
0	0
1	145
50	249
0	145
0	157
7	529
0	64
0	529
0	157
0	0
0	0
0	0
0	0
73	77
2	77
1	443
32	430
0	129
1	329
2	295
1	366
0	0
0	0
0	0
0	0
0	3
0	0
0	2
0	0
0	2
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	0
0	1
0	1
0	0
0	0
0	0
0	1
0	0
13	7
634	133
1	133
0	0
7	4
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
15	186
0	204
1	129
3	163
2	14
2	99
0	66
0	57
1	50
0	35
0	6
2	322
4	662
0	752
0	716
3	356
3	109
0	4
1	2
1	28
0	40
1	0
8	0
5408	3
3	4
1	4
0	0
0	0
4696	1870
2	117
1	3
0	1110
2	25
9	0
0	1333
0	0
40	1190
15	1190
1	54
2	169
0	0
0	0
0	0
9	5
0	1
0	0
0	0
23	2
0	2
1	18
1	17
0	6
0	8
2	320
2	10
3	18
24	318
1	7
0	8
14	38
1	75
0	106
0	3
0	13
0	0
7	97
2	0
88	3
2998	236
0	174
1	231
1	96
18	58
0	0
0	25
0	30
0	287
1	165
1	263
0	18
2	0
0	4
0	1
5	2
0	0
0	24
0	21
1	2
4	117
0	20
0	0
0	0
0	0
0	0
103	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
928	262
1	13
0	127
4	122
4	0
2	0
0	0
0	44
16	44
1	30
2	18
2	2
1	17
0	3
2	3
2	3
17	0
0	0
0	0
462	118
16	101
1	101
5	21
0	0
68	2916
29	844
406	2774
0	64
1	1
3	85
0	715
86	2763
1	154
0	1
0	15
25	60
2	91
0	93
0	2
0	2
46	1062
1	123
2	240
15	2
3	898
0	150
0	94
0	754
1	354
18	827
0	106
4	5
6	5
49	20
0	14
0	10
16	2
1	1
2	0
0	14
26	0
0	0
0	0
0	0
0	0
0	0
3	0
593	1216
0	1145
89	843
10	7
21	429
121	374
628	57
0	0
16	362
3	504
107	548
152	583
211	316
84	324
44	145
0	0
2738	420
0	4
0	0
13	2
1	157
3	2
5	0
1	0
0	1
0	4
10	16
32	90
0	78
0	29
0	10
0	5
138	7
0	7
1	32
191	34
3	4
1	2
2	9
3	2
0	4
9	642
0	839
19	704
88	4
0	17
0	0
5	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
1	19
23	32
0	7
1	5
0	3
0	0
4	760
0	604
0	767
1	249
0	127
2	34
13	126
0	28
0	209
1	4
0	28
11	140
0	49
0	57
1	26
936	1313
2	62
1	60
0	894
0	634
6	320
0	313
1	229
0	1
0	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
2345	2049
0	565
0	1485
240	2223
104	2140
3	6
3	1702
1	1638
3	1226
3	30
40	20
33	320
0	0
9	29
1	29
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
234	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1094
0	1331
39	2393
50	2797
1	1165
15	68
11	218
0	0
3	0
1863	368
0	57
1	218
4	27
1421	3965
24	257
39	1490
57	143
0	78
0	7
0	251
1	10
0	50
2	4
6	276
12	737
0	1749
2	21
0	4
10	1239
0	0
9	0
178	4787
16	1142
26	4599
5	4019
10	487
4	64
3	38
2	425
10	22
0	150
4	53
0	194
0	34
2031	39
16	5
2	26
15	1
0	3
0	3
2	2
6	0
0	0
316	817
3	730
0	195
3	90
13	105
2	1
75	354
26	332
0	234
0	261
1	224
129	18
13	2275
119	3267
159	3787
17	2535
12	2751
24	523
0	198
0	345
67	804
0	0
0	0
1	0
44	224
6	10
443	702
14	1
3	6
27	205
0	179
9	439
6	1
0	162
0	206
0	106
0	45
0	17
0	0
0	17
0	51
0	24
0	242
0	16
0	242
9	242
0	17
0	242
0	8
0	242
0	50
0	242
0	0
6	154
9	121
0	49
0	2
4	47
5	41
6	2
1	18
0	0
0	0
646	4
0	3
3	0
2	0
1	0
3	15
0	42
2	22
0	42
0	42
0	39
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	3
3	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	0
1	1
0	1
0	0
0	0
0	1
0	0
0	0
0	0
6	0
2839	457
23	457
1038	0
0	0
115	0
29	18
1	18
61	194
6	171
0	156
0	0
464	117
3	11801
0	11677
0	11800
1	48
0	2074
11	1210
0	0
0	3
0	4
0	9
0	10
0	9
2	1
0	4
0	0
0	0
0	99
2	88
0	30
3	7
0	9
0	7
5	5
0	0
94	5156
470	4447
0	522
30	70
1	471
21	1304
92	1010
28	213
379	278
8	278
16	56
0	8
12	82
3	4
1	1584
0	1966
0	1993
22	1844
0	1834
0	77
1	107
0	0
8	373
0	150
2	64
0	22
0	0
40	1
0	0
0	0
0	0
0	0
3	0
538	1882
0	1846
5	67
0	1347
2	1150
0	1257
2	808
0	39
0	109
0	94
0	24
0	5
0	5
2	0
0	0
0	0
0	0
0	0
0	0
7	2
0	90
0	0
2	94
1	11
22	225
19	10
5	13
0	168
4	21
0	196
4	99
0	1
0	92
0	25
0	15
0	0
0	4
0	0
0	4
0	4
0	3
0	1
0	2
0	0
7	630
0	622
0	654
0	607
0	708
28	653
3	635
1	526
2	78
2	44
0	4
1	3
3	3
0	1451
41	1669
85	521
3	12
21	1287
9	73
1	3
26	48
0	57
1	37
212	702
7	61
1	48
0	62
0	2
0	0
0	0
0	0
0	0
22	709
3522	1488
7	13
0	248
5	225
0	2
6	63
6	15
0	40
0	5
0	3
0	118
0	37
0	70
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	127
0	117
0	205
2	194
2	69
0	65
2	133
32	179
5	5
7	165
34	59
30	33
0	5
7	7066
186	7084
677	3298
3	2801
1	1088
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1573
6	1415
0	235
0	1572
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	8
1	9
1	9
1	8
0	5
0	0
0	0
0	0
0	0
97	47
0	47
0	0
0	0
0	0
927	4907
193	4907
2	47
1	322
6	893
271	399
1	4
0	0
0	0
0	1854
0	1854
3	751
26	156
0	13
0	0
0	0
0	0
15	25
0	0
135	3
0	2
0	1
14	3
0	486
1054	9537
107	9660
1	4573
292	9870
2	9926
37	6274
3	5312
0	1331
25	437
2	1453
4	216
31	406
32	406
0	1
5	11
37	11
0	0
0	3
0	1
0	0
12	0
1775	647
100	23
10	627
31	103
0	99
3	5
0	0
6	824
1	1432
0	550
0	127
7	926
0	870
15	135
3	108
10	17
2	154
1	55
4	1
547	6
1	3
5	0
1485	599
3	409
63	191
2	3
0	0
0	0
0	0
7187	10718
16	117
16	10691
79	4130
20	8116
0	1605
0	1605
0	1273
2	7
86	3
0	3
113	634
12	13
8	624
500	1815
7	568
3	650
2	689
1	805
6	694
8	358
8	39
1	752
0	282
13	891
12	1217
1	950
4	154
16	1060
6	15
7	403
8	535
1	122
2	269
1	274
0	171
9	14
43	32
3	199
0	11
120	687
5	460
15	484
0	263
10	178
5	29
12	254
1	4
0	0
1164	0
6	15
0	0
0	0
0	0
0	0
7	66
4608	2684
21	2667
0	16
258	2007
9	1505
53	1888
56	1041
4	359
28	945
1	435
1305	1633
19	1779
530	1046
7	464
51	257
2	58
3	29
58	234
3	13
0	0
1	0
9	856
502	1213
0	2
230	358
0	2
349	0
326	128
0	111
0	88
0	33
1	21
4	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	131
14	166
0	127
4	157
7	21
0	9
3	7
0	0
0	2
2	2
0	0
0	0
4	155
233	138
7	44
0	82
2	108
1	8
4	0
0	350
4	400
1	335
0	350
404	400
0	58
0	397
0	36
0	29
0	3
0	19
9	0
44	219
2	219
0	0
0	0
0	0
1	99
2	85
10	2852
4	166
0	552
0	134
128	372
1	2084
19	320
0	1733
0	2328
6	1003
1	96
0	47
1	58
2	139
0	221
4	26
13	34
8	0
1	8
17	22
0	0
4200	5218
2	557
0	5218
1	143
0	0
0	30
0	30
0	16
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	1
478	531
0	525
0	4
5	7
18	6
2	0
14	354
0	175
31	802
0	140
0	44
2	622
9	488
0	305
0	22
0	22
2	12
0	381
0	24
2	15
0	8
0	8
15	1
7	1
2	1
0	1
14	9
12	1
0	0
1	1
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	2
681	1443
17	653
1	613
4	965
4	162
0	1
0	4
0	1
0	4
0	0
0	1
0	3
0	3
0	3
0	1
0	0
0	6
1	390
300	423
0	34
40	406
4	0
6	396
3	0
0	19
0	86
0	94
0	0
0	9
0	12
0	8
1	2
1	15
3	0
0	1
0	2
0	1
0	976
5	984
0	1023
0	662
1	111
0	13
0	5
0	0
2	0
10	6
38	89
2	962
0	135
2	60
2	809
0	40
3	131
28	16
0	237
2	240
0	209
1	471
7	771
0	12
2	55
1	763
3	89
0	117
1	46
2	761
71	625
1	46
3	625
0	1
0	151
0	4
120	154
1	0
870	3
0	0
1	4
3	3591
14	9240
0	6313
154	6884
2	5475
1	4330
3	378
25	490
0	0
0	0
0	0
260	473
3	461
0	22
3	10
0	2
0	37
0	62
0	0
0	0
0	0
0	2
21	2
0	1
0	0
5	1
0	2
0	2
0	0
0	0
0	0
0	252
0	24
3	251
9	163
1	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
176	167
1	167
3	155
10	27
0	42
6	25
2	137
1	62
0	127
1	114
1	3
3	10
0	6
2	18
7	1
4	3
0	0
0	0
0	0
4	4
0	0
0	0
122	9
1	2
4	1036
0	1125
0	1203
0	559
0	0
0	768
3	586
17	1
28	27
0	0
340	170
15	170
0	140
0	402
8	151
0	385
0	258
15	297
2	233
2	264
1	280
1	266
0	103
0	56
0	46
7	29
1	44
8	12
3	0
0	0
0	0
0	29
6	49
0	3
0	2
0	2
0	0
0	5
0	4
0	7
0	14
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	7
0	5
8	695
7	243
0	1
2	53
8	264
0	394
0	188
6	204
12	24
17	645
2	81
5	57
0	103
0	19
1	27
5	28
3	58
2	157
0	61
9	10
3	32
0	38
0	49
0	391
0	15
0	0
1	0
70	72
45	2100
41	2948
5	1630
4	3420
0	4211
6	3160
213	6302
6	1411
66	320
0	0
0	2
0	9
1	1151
0	38
1	1013
4	925
2	37
0	1092
0	36
0	620
1	988
0	7
0	808
2	0
0	29
0	5
6	2
0	29
1	10
0	58
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	0
0	2536
1	79
10	3051
0	2183
1	18
2	2375
0	1092
0	3019
0	184
5	3
1	57
25	13
0	145
2	1140
2	115
11	1068
36	1019
8	7
6	69
22	351
2	46
12	349
7	73
0	0
447	165
0	160
0	58
1	48
17	1
220	1
0	0
326	126
1	77
2	53
0	46
0	0
0	9
530	36
3	28
8	413
4022	425
5	410
10	12
769	0
12	34
0	34
0	1
0	0
0	0
550	48
18	48
33	0
1	165
85	297
0	12
0	57
1	132
0	13
0	0
0	0
0	65
0	0
0	0
1	620
6	579
0	491
18	495
0	15
0	0
0	0
0	681
0	682
5	604
0	660
1	30
0	214
0	169
0	283
0	142
18	389
22	342
2	0
3	0
6	201
0	231
2	243
4	138
11	3
13	141
38	58
0	18
0	27
0	24
68	18
0	2
0	38
0	57
1	55
1	4
0	48
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
27	0
2384	454
0	454
2	1
1	0
3	332
37	332
0	2
2	3
2	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
22	33
1	32
1	33
14	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
74	193
0	82
6	75
0	55
0	174
0	60
12	0
0	0
0	0
298	44
0	42
4	26
1	1
3	1
0	0
0	0
0	0
512	2526
11	2051
8	2546
1	835
0	49
2	0
0	24
0	17
0	7
0	3
0	3
0	1
2	23
0	1
0	0
0	12
1	9
626	1365
1	146
1	938
3	711
0	592
23	39
0	35
0	14
4	22
0	1
0	22
1	0
123	0
1	0
2	1495
3	1373
2	1462
0	447
3	349
3	128
15	409
1	31
0	0
0	0
1	714
0	0
0	0
0	0
0	18
2	19
1	8
1	68
1362	2923
29	2667
95	2
36	323
6	76
34	552
316	533
2	68
976	375
52	7
0	0
535	0
20	159
112	345
0	336
0	10
5	7
7	56
733	2394
35	458
4	1961
4	548
26	1455
10	28
5	1745
0	859
0	0
0	1
0	0
0	3141
0	770
53	617
38	3165
0	829
231	3256
12	1606
18	1126
1	4
1	834
1	177
10	53
940	1064
40	0
147	1042
0	0
25	0
0	0
15	2
51	270
15	23
1	1
2	235
3	240
0	11
0	1
0	37
1	24
7	128
0	44
1	29
1	73
18	165
3	176
26	216
26	104
1	17
1	48
2	32
0	37
5	48
9	0
0	0
0	0
0	0
0	0
18	12
174	289
11	287
9	54
296	83
13	81
2	1
1	1
0	1
0	1
173	243
5	196
1	196
2	195
0	0
