UniqueCount	AmbigCount
0	7
0	1
9	144
0	0
0	0
0	0
0	0
0	16
0	16
0	0
0	0
0	0
0	0
0	0
30	44
0	4
4	2
0	11
0	1
0	28
12	0
0	31
0	0
0	2
155	28
0	18
9	114
12	8
0	0
0	0
0	1
30	213
0	94
5	99
0	70
0	47
0	32
141	26
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	5
28	18
35	22
0	7
0	10
34	0
0	25
1	13
1	20
0	16
0	36
0	14
1	7
0	18
1	17
9	3
0	13
1	16
3	1
1	4
0	90
0	8
0	0
1	6
0	0
13	53
0	3
0	1
0	11
0	1
0	2
8	2
0	1
1	0
0	5
0	0
1	8
0	12
0	7
0	11
0	0
0	0
158	811
4225	24942
62	32406
0	0
5	265
0	5
4366	2419
4	353
0	0
0	0
238	373
0	23
0	0
0	0
3	26
8	10
17	38
0	31
0	1
0	24
52	24
0	8
0	0
1	2
0	0
0	3
1	3
0	3
0	3
0	1
0	2
23	34
2	0
0	0
4	1
0	1
0	0
0	7
0	4
122	55
0	17
5	21
0	21
5	16
0	11
1	83
0	43
0	12
2	17
1	4
25	5
4	2
52	3
6	8
0	1
0	8
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	3
0	0
0	0
0	0
0	0
10	956
383	3051
80	2509
0	0
2	1095
16	29
39	125
7	148
11	23
9	41
28	1
2	29
0	30
0	26
0	0
0	8
0	0
0	0
0	0
37	0
6	27
8	18
11	15
0	4
0	73
0	47
137	71
0	1
2	0
277	2818
3	2819
0	0
0	3
6	147
20	60
2	5
7	28
0	189
181	926
0	9
10	41
0	8
0	41
25	1
5	22
1	16
3	0
0	0
1	89
0	68
0	95
0	97
26	72
6	101
0	84
0	9
0	73
0	39
0	36
0	37
0	13
1	10
0	13
0	15
0	9
1	11
1	1
4	0
0	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
44	2551
0	2083
1	2357
28	681
8	458
0	712
0	524
219	0
0	1
0	0
1	1
0	2
1	2
7	0
4	586
0	589
2	618
0	408
9	398
5	387
0	344
19	59
0	275
0	224
0	31
0	73
0	77
1	37
6	43
1	2
0	9
20	10
9	15
20	0
1	4
2	2
0	36
0	24
2	33
0	33
0	2
1	35
0	2
0	11
19	703
33	631
18	398
0	423
22	7
3	49
8	100
9	2
67	171
4	82
56	17
0	25
9	0
0	0
38	119
2	21
0	2
0	51
4	74
3	454
0	824
0	818
0	565
0	500
0	973
0	137
3	688
0	567
59	485
20	324
4	504
0	822
3	577
0	513
0	732
0	730
0	169
0	71
2	45
0	661
0	69
1	198
0	164
2	102
1	116
0	238
0	7
1	26
1	343
1	170
3	140
0	223
4	189
2	195
0	1
3	1
0	90
1	307
4	245
44	141
1	165
0	77
0	99
0	91
0	84
0	28
0	2
0	3
1	3
0	0
27	0
0	28
153	60
1	33
8	0
7	963
3	945
0	634
1	140
0	168
6	40
1	54
6	70
0	0
1	263
7	306
0	324
1	171
0	309
0	102
0	74
3	58
0	0
0	0
14	695
129	681
1	677
7	675
8	23
0	11
0	0
71	990
6	1055
17	595
40	1243
54	2728
1	1554
2	749
0	1810
0	2220
0	567
3	870
0	241
7	205
0	197
3	199
0	575
66	33
0	104
4	5
0	29
6	65
8	327
10	353
0	15
0	9
0	316
15	329
0	109
278	897
0	287
38	607
33	13
23	445
1	145
0	2
98	2
1	231
7	272
0	260
0	81
64	81
1	0
3	0
0	2
3	1
0	2
1	1
3	167
5	550
127	717
9	17
34	27
0	0
24	5
49	883
92	857
10	64
92	572
80	365
2	0
0	0
37	1190
0	1143
0	1142
1	1142
2	5
4	119
3	129
0	0
0	0
8	0
384	1007
9	822
0	187
834	52
10	3
0	0
32	0
81	0
1	199
0	217
0	142
0	212
13	217
1	205
0	189
9	21
0	15
1	209
0	4
0	137
1	21
0	3
0	6
0	209
1	173
0	3
0	191
1	167
0	1
2	3
2	184
4	33
3	6
0	3
2	40
0	32
0	54
1	12
0	4
2	4
0	4
0	0
2	1
0	4
0	4
0	1
0	5
0	4
0	0
0	0
48	1233
1	1140
3	985
0	1096
0	1086
2	867
0	866
1	867
0	277
0	0
3	138
0	1412
0	1414
7	430
7	164
0	2
0	0
0	4
0	671
2	114
2	544
0	620
0	427
0	738
0	597
0	691
0	732
1	634
7	10
0	37
2	21
0	3
0	51
0	9
6	26
8	89
3	63
1	70
0	12
0	8
0	5
36	512
0	0
0	4
0	0
0	0
12	106
8	17
2	98
2	1659
2	1644
6	1505
4	775
2	6
2	313
0	151
0	59
8	280
1	81
0	51
0	198
7	186
7	126
4	124
4	36
0	0
13	8754
0	7865
62	9010
19	961
1	2070
2	609
22	1190
3	455
0	8
3	44
0	0
0	0
0	0
4	0
0	0
11	153
0	134
0	10
0	52
3	24
0	0
8	2
0	3
0	3
0	1
1	4
0	1
0	0
0	9
4	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	4
0	0
0	0
0	0
0	0
0	0
42	736
0	57
0	2
0	6
0	6
1	2
0	707
0	31
0	673
0	72
0	138
0	84
0	136
2	91
2	151
0	156
0	108
1	52
35	39
4	111
0	19
0	597
1	117
1	485
2	335
0	28
1	10
4	0
1	0
1	47
6	51
3	121
0	142
0	91
79	117
0	48
0	124
0	92
1	106
14	86
0	31
0	146
0	0
0	0
0	0
1876	7
0	0
0	3
2	4
0	28
0	21
1	28
0	0
10	8
0	3
5	16
0	18
14	2
0	0
0	1
0	0
9	0
0	0
4	2
4	941
0	151
17	1515
8	560
0	9
12	968
21	461
133	984
7	187
88	598
1	630
0	580
11	74
209	39
3	11
5	12
16	10
0	0
0	16
0	17
0	17
0	20
1	13
0	12
0	5
0	0
0	0
30	363
0	313
4	214
7	39
0	5
4	0
7	1
0	36
0	65
2	22
1	0
0	4
0	0
5	0
0	6
0	1
8	4
2	1
10	7
6	2
0	25
0	39
10	38
0	39
0	25
7	134
0	104
2	34
0	35
10	26
20	99
0	130
0	15
2	31
0	0
0	12
0	1
0	0
0	60
0	75
0	509
0	495
0	527
0	513
0	140
0	526
0	104
0	20
0	10
1	25
5	509
3	10
3	477
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
0	1
0	1
1	1
0	0
0	1
0	1
1	0
0	0
0	0
0	0
6	0
86	240
2	240
0	236
1	25
7	31
3	47
33	178
0	0
21	220
18	270
5	21
3	192
0	7
0	14
9	4
0	0
3	0
443	1663
3	1663
39	361
17	370
52	9
2	189
2	50
0	13
0	5
0	115
0	140
2	56
0	34
0	31
0	13
0	31
0	31
0	12
0	12
0	12
0	11
0	33
0	11
1	0
0	14
0	2
18	0
0	0
3	5
0	225
362	357
0	2
5	237
4	228
2	40
0	65
0	15
0	13
0	0
0	4
0	0
0	0
44	24
0	9
5	24
1244	214
7	214
9	20
1	0
2	0
383	795
0	15
6	132
4	124
0	44
1	75
2	523
0	3
1	133
4	19
2	82
0	16
0	344
0	355
4	326
0	334
0	342
1	341
0	333
0	329
0	17
7	2
1	22
10	554
46	610
41	574
2	5
14	10
6	10
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
2	5
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	127
9	126
1	303
1	329
7	341
1	260
8	2
1	7
2	12
0	162
4	13
0	31
0	421
0	0
3	105
0	5
1	2
0	448
0	464
0	107
0	103
4	137
0	8
0	416
1	0
0	5
3	365
0	113
0	0
0	17
3	2
0	0
0	1
0	1
0	1
0	0
1	1926
13645	7543
240	7560
4	7358
4	4980
9	4395
0	1936
0	1927
1	0
17	3
2	3
18	113
10	2
22	110
0	2
0	1
0	14
0	6
897	2669
0	28
49	2641
4	749
0	1
1	1
0	0
14	0
2	960
1	871
13	868
1	871
0	814
0	814
0	979
0	979
0	482
0	0
0	0
3	1
0	0
0	0
1	5
0	0
0	0
10	232
1	604
0	0
0	0
0	1
0	3
0	3
2	334
0	607
5	296
0	4
8	565
40	33
9	233
7	306
28	331
4	53
0	0
0	0
0	12
15	14
0	7
0	7
0	7
0	9
0	5
0	7
0	4
0	8
0	4
0	2
0	5
0	5
0	0
0	1
0	3
0	1
1	1
0	0
2	151
0	174
0	174
1	179
0	176
0	176
0	90
0	149
1	159
2	161
0	161
4	124
0	0
933	193
1	184
2	56
0	4
0	2
0	0
0	0
7	25
1	22
0	15
0	5
6	46
6	42
16	110
0	28
32	50
8	23
0	29
0	7
